FIPS,Accommodation and food services,Administrative and support and waste management and remediation services,"Agriculture, forestry, fishing and hunting","Arts, entertainment, and recreation",Construction,Educational services,Finance and insurance,Health care and social assistance,Industries not classified,Information,Management of companies and enterprises,"Mining, quarrying, and oil and gas extraction",Other services (except public administration),"Professional, scientific, and technical services",Real estate and rental and leasing,Utilities,Wholesale trade
05001,0.04307942405945193,0.008360427310729215,0.011843938690199722,0.004412447747329308,0.05445889456572225,0.0,0.0268230376219229,0.09707385044124478,,0.008592661402693916,0.0,,0.028797027403622853,0.009637714816535067,0.008592661402693916,0.004993032977241059,0.04447282861124013
05003,0.0693662611222081,0.009987288905029961,0.04921009624114763,0.0010895224260032686,0.08498274922825495,,0.02814599600508444,0.16415471218449246,,0.006537134556019611,0.00835300526602506,,0.04485200653713456,0.01143998547303432,0.0032685672780098057,,0.02814599600508444
05005,0.11600840967112179,0.01749511938729539,0.0,0.009986484457125695,0.04114731941732993,0.0023276768283526056,0.04092206036942484,0.29891875657005557,,0.011187866045952845,,,0.03769334734945187,0.03341342543925514,0.02019822796215648,,0.019822796215647996
05007,0.09208808862411727,0.031376552093443554,0.0009538471836406841,0.010433749456139764,0.04211151644968038,0.018625121322668095,0.025059406271963586,0.07992235349241943,5.0202483349509686e-05,0.016081528832959605,0.0,0.00048529067237859365,0.03130961544897754,0.06364001472606179,0.009655610964222364,0.00243482044245122,0.08685866327521001
05009,0.09132201769065264,0.07323292692644832,,0.0017531277392620927,0.040720376125587696,0.0005578133715833931,0.03259223842537254,0.20591282173878397,,0.02175472149175233,0.0,,0.03410630329109889,0.018726591760299626,0.0077296995776555905,0.005657821340345844,0.029643796318431746
05011,0.08724569640062597,0.02190923317683881,0.1322378716744914,,0.02543035993740219,,0.04381846635367762,0.19718309859154928,,0.005477308294209703,,,0.050078247261345854,0.011737089201877934,0.004303599374021909,,0.06142410015649452
05013,0.04597701149425287,,0.034482758620689655,,0.0735632183908046,,0.03218390804597701,0.0,,,,,0.0367816091954023,,,,
05015,0.153010311564475,0.03403925047122741,0.0012196474110211775,0.008315777802417119,0.036478545293269764,0.014414014857523007,0.024725579332520235,0.07439849207229182,,0.007761392615589311,,,0.030047677126067193,0.08182725357578445,0.005322097793546956,0.0,0.03614591418117308
05017,0.058482613277133826,0.0,0.02160168598524763,0.03530031612223393,0.06691253951527924,,0.04899894625922023,0.3119072708113804,,0.006322444678609062,,,0.04320337197049526,0.01791359325605901,0.011591148577449948,0.002107481559536354,0.06585879873551106
05019,0.16970750072400811,0.0140457573124819,0.03214596003475239,0.0047784535186794095,0.007529684332464524,0.0,0.03127715030408341,0.16956269910222996,,0.004344048653344918,0.0,,0.037648421662322615,0.029394729220967274,0.00999131190269331,0.006081668114682885,0.017520996235157835
05021,0.08967173738991192,0.01921537229783827,0.014411529223378704,,0.04803843074459568,,0.0344275420336269,0.2698158526821457,,0.03242594075260208,,,0.0500400320256205,0.01921537229783827,0.00600480384307446,0.0,0.10648518815052041
05023,0.12945217862954259,0.022419092388356536,0.0019887904538058217,0.013379135780148255,0.05297414572410052,,0.039775809076116435,0.16723919725185318,,0.006508768757909962,,0.006689567890074128,0.047911770023503886,0.01970710540589405,0.008859157476044115,0.010847947929849937,0.02549267763514735
05025,,,0.10566037735849057,,0.07735849056603773,,,0.2660377358490566,,,,,0.06792452830188679,,,0.011320754716981131,
05027,0.10218874360432063,0.02146105741898806,0.008101193860147812,0.004690164866401364,0.024303581580443434,0.0,0.03553155201819216,0.1789368959636157,,0.00824332006822058,0.0015633882888004549,0.027003979533826036,0.03851620238772029,0.04135872654917567,0.015776009096077317,0.005400795906765207,0.044911881750994885
05029,0.0985254691689008,0.009159964253798034,,0.0,0.10813226094727435,0.010500446827524575,0.02837354781054513,0.13404825737265416,,0.006032171581769437,,0.019213583556747096,0.043789097408400354,0.034405719392314564,0.0037980339588918675,0.007372654155495978,0.0596514745308311
05031,0.12109264330909435,0.053498913967324584,0.0021484559448484274,0.00859382377939371,0.04634526395315894,0.005430163377089433,0.02816602134290301,0.23680234205307393,,0.014944753989989613,0.021177637170648786,,0.0338322787798659,0.02767022381716876,0.011663046557748608,0.002974785154405515,0.0378930966096893
05033,0.09227671167969675,0.01693911395403933,0.0,0.0028429282160625444,0.0570362473347548,0.0,0.021203506278133145,0.0931651267472163,,0.009772565742714996,,0.0013622364368633024,0.03150912106135987,0.017472162994551056,0.009535655058043118,0.0015991471215351812,0.05561478322672352
05035,0.13342865743527996,0.03213425647200482,0.0006020469596628537,0.04628236002408188,0.027317880794701987,0.011589403973509934,0.016104756170981338,0.13282661047561709,,0.0043648404575556896,,,0.044099939795304036,0.018287176399759183,0.01580373269114991,0.0028597230583985553,0.0773630343166767
05037,0.0872047754996107,0.021022579807941862,0.008564754736568907,0.006228912535686478,0.021282117830262133,,0.05164806644173371,0.2507137295613807,,0.011679211004412146,0.02906825849987023,,0.048533610173890476,0.019984427718660783,0.020763041785621595,,0.07215157020503504
05039,0.05510018214936248,,0.05510018214936248,,0.033697632058287796,,0.02959927140255009,0.31785063752276865,,0.009562841530054645,,,0.03460837887067395,0.015938069216757743,0.005009107468123861,,0.009107468123861567
05041,0.09553543552919139,0.017171401810802372,0.004370902279113331,0.005931938807368093,0.023103340618170466,0.0,0.04089915704027474,0.16266000624414612,,0.008117389946924758,,,0.03871370590071808,0.012800499531689042,0.019981267561660944,0.007180768029971901,0.06806119263190759
05043,0.11874272409778813,0.03434225844004657,0.06499805975941017,,0.025999223903764065,,0.030461777260380286,0.23573923166472643,,0.012999611951882033,,,0.03317811408614668,0.01823826154443151,0.011447419480015522,0.006208769887466045,0.026387272021730693
05045,0.13616747001457236,0.04298845420916938,0.001092926801928035,0.007286178679520233,0.07902701490864253,0.044473713709225426,0.030826140567200986,0.1590909090909091,0.00039233269812801255,0.059774688936217915,0.008295034188992266,0.018411613047864588,0.0531891043604977,0.024016365878264768,0.014236072189216456,0.0036150655756081156,0.024016365878264768
05047,0.08469055374592833,0.012757871878393051,,,0.03013029315960912,,0.08333333333333333,0.15743756786102062,,0.006243213897937025,,0.01764386536373507,0.024158523344191097,0.020901194353963082,0.0027144408251900108,0.0491313789359392,0.009500542888165039
05049,0.15478615071283094,,,,0.00746775288526816,,0.04480651731160896,0.4073319755600815,,0.02308214528173795,,,0.028513238289205704,0.025118805159538356,0.0047522063815342835,,0.031228784792939578
05051,0.15766039263307022,0.06959262150518981,0.0010119409026512851,0.04631798074421025,0.0475612224246104,0.0030936479023910717,0.031341255384971234,0.2430392922196201,0.0006649897360279874,0.014803249775927372,0.006100558013126319,0.0010119409026512851,0.04174979038367017,0.039234394425651256,0.014456298609304074,0.0,0.022696388816607394
05053,0.10629067245119306,0.07158351409978309,0.017663464518128294,,0.055159590951348,,0.024171056709017664,0.07530213820886272,,0.004648280136349551,,,0.03749612643321971,0.03284784629687016,0.0,0.005268050821196158,0.030678648899907034
05055,0.08218536846328742,0.0266149525210646,0.004012304400160492,0.003209843520128394,0.02293700682091748,0.00769025010030761,0.02701618296108065,0.12732379296509294,,0.005951584860238063,0.005817841380232714,,0.022201417680888055,0.024073826400962953,0.004881637020195266,0.0,0.12143907984485756
05057,0.08900778210116732,0.021238651102464333,0.004701686121919585,,0.020428015564202335,0.0,0.020428015564202335,0.17833981841763943,,0.00632295719844358,,,0.042639429312581065,0.024319066147859923,0.009079118028534372,0.0,0.02156290531776913
05059,0.10200953678474114,0.026226158038147138,0.008855585831062671,0.015667574931880108,0.03423024523160763,0.0018732970027247955,0.035422343324250684,0.20248637602179836,,0.008855585831062671,,,0.03627384196185286,0.012942779291553134,0.007493188010899182,0.0,0.024693460490463216
05061,0.049483860396526295,,0.055218744879567426,,0.026052760937243978,,0.019662461084712438,0.1482877273472063,,0.0044240537440602985,,,0.0270358839914796,0.004751761428805505,0.002621661477961658,0.005079469113550713,0.014091430444043913
05063,0.08289390423961189,0.04084932855234479,0.0012655557899177389,0.0027420375448217677,0.03986500738240877,0.0,0.029037474513112563,0.26358714757786683,,0.009561977079378472,,0.005765309709625255,0.0345215496027561,0.013991422344090558,0.006398087604584124,0.0,0.015608521408985446
05065,0.05614849187935035,0.0069605568445475635,,0.02134570765661253,0.04269141531322506,,0.04408352668213457,0.3048723897911833,,0.0032482598607888632,,0.0,0.03480278422273782,0.01160092807424594,0.016241299303944315,,0.014849187935034803
05067,0.0897231096911608,0.004526091586794462,0.01863684771033014,,0.03035143769968051,,0.021033013844515443,0.22124600638977635,,0.004526091586794462,,,0.041799787007454736,0.026091586794462194,0.012247071352502662,0.0,0.051118210862619806
05069,0.09731458449667496,0.08279608101934108,0.0012183359561399056,0.004924107822732118,0.020153307274480937,0.02771714300218285,0.03969744657089192,0.2038682166607442,0.0,0.009594395654601757,0.002944311894004772,,0.03883445860195949,0.015838367429818773,0.01121884359612163,0.011726483577846591,0.024925123102695568
05071,0.08258456659619451,0.022595137420718815,0.0,0.001321353065539112,0.01545983086680761,,0.01625264270613108,0.13226744186046513,,0.0047568710359408035,,,0.028276955602537,0.00991014799154334,0.006078224101479916,,0.00436046511627907
05073,0.06353591160220995,,0.03038674033149171,,0.09392265193370165,0.03867403314917127,0.06906077348066299,0.18370165745856354,,,,0.03867403314917127,0.0649171270718232,0.029005524861878452,0.009668508287292817,0.0,
05075,0.09159802306425041,0.0,0.009225700164744647,0.008237232289950576,0.015815485996705108,0.12257001647446458,0.025700164744645797,0.20691927512355848,,0.004942339373970346,,0.0069192751235584845,0.03789126853377265,0.010543657331136738,0.008896210873146623,0.012191103789126854,0.047775947281713346
05077,0.050605060506050605,,0.020902090209020903,0.0121012101210121,0.0121012101210121,,0.047304730473047306,0.34213421342134215,,,,,0.039603960396039604,0.027502750275027504,0.0165016501650165,,0.1397139713971397
05079,0.11740331491712708,0.014502762430939226,0.022099447513812154,,0.060082872928176795,,0.03522099447513812,0.20925414364640885,,,,,0.04419889502762431,0.017265193370165747,0.004834254143646409,,0.028314917127071824
05081,0.07960381511371974,0.007336757153338224,0.009904622157006602,,0.04548789435069699,,0.02347762289068232,0.12986060161408658,,,,,0.03851797505502568,0.014306676449009537,,,
05083,0.08653122648607976,0.008276899924755455,,0.003762227238525207,0.05442688738399799,,0.06220215701028342,0.16478555304740405,,0.010032605969400551,,0.020065211938801102,0.06395786305492852,0.012791572610985704,0.005016302984700276,,0.006019563581640331
05085,0.13240987696808054,0.06986148154521207,0.004129742751441108,0.006108577819839972,0.06857093693538674,0.0,0.046459605953712464,0.12466660930912846,,0.009980211649316012,,,0.05592359975909834,0.04276004473887981,0.013421663942183602,,0.029252344489374516
05087,0.07932692307692307,0.02564102564102564,0.005608974358974359,0.023237179487179488,0.037259615384615384,,0.036458333333333336,0.0921474358974359,,0.018028846153846152,,,0.029647435897435896,0.015625,0.005608974358974359,,0.0
05089,0.06865148861646235,0.0,,0.012259194395796848,0.011908931698774081,,0.040630472854640984,0.09737302977232924,,0.0,,,0.020315236427320492,0.02276707530647986,0.004203152364273205,,0.007355516637478109
05091,0.12380952380952381,0.06381842456608812,0.007743658210947931,0.010235870048954161,0.061504227859368044,0.0075656430796617715,0.023230974632843793,0.09773030707610147,,0.012105028927458834,0.003649310191366266,0.006052514463729417,0.0363150867823765,0.0161993769470405,0.011748998664886516,0.0,0.03702714730752114
05093,0.06899962903425251,0.02640039569679733,0.006059107209101027,0.0031532088537158404,0.038765920613330035,0.0,0.014714974650673921,0.09063929763818473,,0.0,0.0,,0.021145047607270928,0.006553728205762334,0.010201558056139483,0.006553728205762334,0.031903054284654384
05095,0.12575841147269717,,0.024820739106453393,,0.013237727523441808,,0.03309431880860452,0.2796469939327082,,0.04136789851075565,,,0.04136789851075565,0.011031439602868174,0.007722007722007722,,0.09762824048538334
05097,0.3050632911392405,0.03417721518987342,0.024050632911392405,,0.0810126582278481,,0.03670886075949367,0.08354430379746836,,,,0.04683544303797468,0.06835443037974684,0.008860759493670886,0.010126582278481013,,0.05822784810126582
05099,0.04332493702770781,,0.04181360201511335,,0.007052896725440806,,0.029722921914357683,0.19798488664987404,,,,,0.03324937027707808,0.013602015113350126,0.008060453400503778,,0.003526448362720403
05101,0.2063253012048193,,,0.012048192771084338,0.01957831325301205,,0.0,0.3057228915662651,,,,,0.009036144578313253,0.007530120481927711,,0.0,
05103,0.06834625322997416,0.017183462532299743,0.01317829457364341,0.0031007751937984496,0.02739018087855297,,0.025968992248062015,0.21124031007751937,,0.007493540051679587,0.008268733850129198,0.008527131782945736,0.03979328165374677,0.018733850129198967,0.01937984496124031,0.00904392764857881,0.037209302325581395
05105,0.09809264305177112,0.043596730245231606,,,0.08038147138964577,,0.025885558583106268,0.2656675749318801,,,,,0.03814713896457766,0.01634877384196185,0.010899182561307902,,0.01226158038147139
05107,0.06541129831516353,0.005946481665014866,0.003964321110009911,0.00421209117938553,0.025024777006937563,0.08201189296333003,0.02626362735381566,0.30450941526263625,,0.006442021803766105,,,0.03617443012884044,0.021060455896927652,0.012388503468780971,0.009663032705649157,0.08721506442021804
05109,0.09844559585492228,0.0062176165803108805,0.049740932642487044,0.0,0.023316062176165803,0.0,0.050259067357512954,0.14870466321243522,,0.010362694300518135,,,0.04870466321243523,0.02694300518134715,0.0,0.0,0.07098445595854923
05111,0.11189358372456965,0.0013041210224308817,0.010954616588419406,,0.02060511215440793,,0.03182055294731351,0.19640062597809077,,0.004173187271778821,0.0,,0.03442879499217527,0.012258737610850287,0.008346374543557642,0.010954616588419406,0.1630151278038602
05113,0.08354063018242122,0.01077943615257048,0.010572139303482588,0.0018656716417910447,0.04498341625207297,,0.031923714759535655,0.2203565505804312,,0.014718076285240465,0.0,0.008913764510779435,0.05306799336650083,0.016376451077943614,0.009742951907131012,0.007048092868988391,0.01782752902155887
05115,0.1274184513293403,0.06342913776015857,0.029775498771922263,0.0025854268108760287,0.0388675830568363,0.0034041453009867714,0.041668462101952,0.14801568492265266,0.0,0.009350626966001637,0.003964321110009911,0.003662687982074374,0.042659542379454476,0.032188563795406556,0.010255526349808248,0.0,0.028310423579092515
